Company/Candidate Name,Role,Skill,Sub-skill,Count
CGP Vietnam,Sales Manager (Automation/Machinery),Business,strategies,2
CGP Vietnam,Sales Manager (Automation/Machinery),Soft_Skills,communication,1
CGP Vietnam,Sales Manager (Automation/Machinery),Soft_Skills,interpersonal skills,1
PACE Institute of Management,Web Developer,WebD,php,4
PACE Institute of Management,Web Developer,WebD,asp,1
PACE Institute of Management,Web Developer,Marketing,seo,1
PACE Institute of Management,Web Developer,WebD,html,1
PACE Institute of Management,Web Developer,WebD,css,1
PACE Institute of Management,Web Developer,Soft_Skills,english,1
PACE Institute of Management,Web Developer,Coding,c,1
PACE Institute of Management,Web Developer,Soft_Skills,vietnamese,1
KTI Talent Indicator,Business Development Manager - Vietnam,Business,business development,1
KTI Talent Indicator,Business Development Manager - Vietnam,WebD,client,4
KTI Talent Indicator,Business Development Manager - Vietnam,Business,strategies,1
KTI Talent Indicator,Business Development Manager - Vietnam,Business,marketing,1
KTI Talent Indicator,Business Development Manager - Vietnam,Soft_Skills,communication,2
KTI Talent Indicator,Business Development Manager - Vietnam,Soft_Skills,problem solving,1
KTI Talent Indicator,Business Development Manager - Vietnam,Soft_Skills,communication skills,1
KTI Talent Indicator,Business Development Manager - Vietnam,Soft_Skills,flexible,1
HRS Group,HR Business Partner Vietnam (all genders),Business,digital,4
HRS Group,HR Business Partner Vietnam (all genders),Analytics,data driven,2
HRS Group,HR Business Partner Vietnam (all genders),Soft_Skills,leadership,1
HRS Group,HR Business Partner Vietnam (all genders),Soft_Skills,performance management,1
HRS Group,HR Business Partner Vietnam (all genders),Coding,c,1
HRS Group,HR Business Partner Vietnam (all genders),Soft_Skills,english,1
HRS Group,HR Business Partner Vietnam (all genders),Soft_Skills,ownership,1
Bizzi Vietnam,Finance Transformation Consultant (B2B Business Development),Soft_Skills,writing skills,1
Bizzi Vietnam,Finance Transformation Consultant (B2B Business Development),Coding,c,1
Bizzi Vietnam,Finance Transformation Consultant (B2B Business Development),Soft_Skills,english,1
GoNetZero™,"Commercial Lead, Renewable Energy Certificate Business (Vietnam)",Analytics,data driven,1
GoNetZero™,"Commercial Lead, Renewable Energy Certificate Business (Vietnam)",Soft_Skills,adaptability,1
GoNetZero™,"Commercial Lead, Renewable Energy Certificate Business (Vietnam)",Business,marketing,1
GoNetZero™,"Commercial Lead, Renewable Energy Certificate Business (Vietnam)",Business,lead generation,1
GoNetZero™,"Commercial Lead, Renewable Energy Certificate Business (Vietnam)",Soft_Skills,communication,1
GoNetZero™,"Commercial Lead, Renewable Energy Certificate Business (Vietnam)",Soft_Skills,communication skills,1
GoNetZero™,"Commercial Lead, Renewable Energy Certificate Business (Vietnam)",Soft_Skills,english,1
GiaoHangNhanh (GHN),Area Manager,Analytics,optimization,1
GiaoHangNhanh (GHN),Area Manager,Business,strategies,1
GiaoHangNhanh (GHN),Area Manager,Business,strategic thinking,1
GiaoHangNhanh (GHN),Area Manager,Business,analytical skills,1
GiaoHangNhanh (GHN),Area Manager,Analytics,data analysis,1
GiaoHangNhanh (GHN),Area Manager,Soft_Skills,leadership,1
GiaoHangNhanh (GHN),Area Manager,Soft_Skills,communication,2
GiaoHangNhanh (GHN),Area Manager,Soft_Skills,communication skills,1
Gene Solutions,IT Manager (SEA),Coding,r,1
Gene Solutions,IT Manager (SEA),Soft_Skills,vietnamese,2
Gene Solutions,IT Manager (SEA),Soft_Skills,leadership,1
Gene Solutions,IT Manager (SEA),Soft_Skills,presentation,1
Gene Solutions,IT Manager (SEA),Soft_Skills,communication,1
Gene Solutions,IT Manager (SEA),Soft_Skills,problem solving,1
Gene Solutions,IT Manager (SEA),Soft_Skills,english,1
DP World,"Senior Manager/Director of Freight Forwarding Business Process, Southeast Asia (Based in Vietnam)",Business,supply chain,3
DP World,"Senior Manager/Director of Freight Forwarding Business Process, Southeast Asia (Based in Vietnam)",Soft_Skills,documentation,1
DP World,"Senior Manager/Director of Freight Forwarding Business Process, Southeast Asia (Based in Vietnam)",Soft_Skills,project management,1
DP World,"Senior Manager/Director of Freight Forwarding Business Process, Southeast Asia (Based in Vietnam)",Soft_Skills,communication,1
DP World,"Senior Manager/Director of Freight Forwarding Business Process, Southeast Asia (Based in Vietnam)",Soft_Skills,communication skills,1
DP World,"Senior Manager/Director of Freight Forwarding Business Process, Southeast Asia (Based in Vietnam)",Soft_Skills,adaptability,1
Mapletree,"Senior Manager / Vice President, Investment & Asset Management, Vietnam",Business,strategies,1
Mapletree,"Senior Manager / Vice President, Investment & Asset Management, Vietnam",Soft_Skills,communication,1
Mapletree,"Senior Manager / Vice President, Investment & Asset Management, Vietnam",Soft_Skills,interpersonal skills,1
GETS - Global Energy Technical services Company limited,Mechanical Engineer,Soft_Skills,english,1
GETS - Global Energy Technical services Company limited,Mechanical Engineer,Soft_Skills,communication,1
GETS - Global Energy Technical services Company limited,Mechanical Engineer,Soft_Skills,communication skills,1
Google,"Account Manager, Agency, Large Customer Sales",Business,advertising,6
Google,"Account Manager, Agency, Large Customer Sales",Business,consultative sales,1
Google,"Account Manager, Agency, Large Customer Sales",Business,business development,1
Google,"Account Manager, Agency, Large Customer Sales",Business,marketing,3
Google,"Account Manager, Agency, Large Customer Sales",Soft_Skills,english,1
Google,"Account Manager, Agency, Large Customer Sales",Soft_Skills,vietnamese,2
Google,"Account Manager, Agency, Large Customer Sales",Business,digital,5
Google,"Account Manager, Agency, Large Customer Sales",Marketing,digital marketing,1
Google,"Account Manager, Agency, Large Customer Sales",Soft_Skills,creative,1
Google,"Account Manager, Agency, Large Customer Sales",Soft_Skills,communication,1
Google,"Account Manager, Agency, Large Customer Sales",Soft_Skills,communication skills,1
Google,"Account Manager, Agency, Large Customer Sales",WebD,client,1
Google,"Account Manager, Agency, Large Customer Sales",Business,strategies,1
Saint-Gobain Vietnam,Financial Services Manager,Soft_Skills,vietnamese,3
Saint-Gobain Vietnam,Financial Services Manager,Soft_Skills,leadership,1
Saint-Gobain Vietnam,Financial Services Manager,Soft_Skills,people management,1
Saint-Gobain Vietnam,Financial Services Manager,Soft_Skills,communication,1
Saint-Gobain Vietnam,Financial Services Manager,Soft_Skills,presentation,2
Saint-Gobain Vietnam,Financial Services Manager,Soft_Skills,english,2
Saint-Gobain Vietnam,Financial Services Manager,Soft_Skills,ownership,1
Saint-Gobain Vietnam,Financial Services Manager,Soft_Skills,flexible,1
Takeda,HR Business Partner,Soft_Skills,organizational,2
Takeda,HR Business Partner,Soft_Skills,strategic planning,1
Takeda,HR Business Partner,Soft_Skills,performance management,1
Takeda,HR Business Partner,Soft_Skills,leadership,1
Takeda,HR Business Partner,Maths,statistics,1
Takeda,HR Business Partner,Soft_Skills,communication,2
Takeda,HR Business Partner,Soft_Skills,communication skills,1
Takeda,HR Business Partner,Soft_Skills,initiative,1
Takeda,HR Business Partner,Coding,go,1
Takeda,HR Business Partner,Soft_Skills,vietnamese,1
Takeda,HR Business Partner,Soft_Skills,english,1
Michael Page,Digital Project Manager - International Leading Company,WebD,client,2
Michael Page,Digital Project Manager - International Leading Company,Business,digital,9
Michael Page,Digital Project Manager - International Leading Company,Soft_Skills,initiative,1
Michael Page,Digital Project Manager - International Leading Company,Business,advertising,1
Michael Page,Digital Project Manager - International Leading Company,Soft_Skills,vietnamese,1
Michael Page,Digital Project Manager - International Leading Company,Marketing,digital marketing,1
Michael Page,Digital Project Manager - International Leading Company,Business,marketing,1
Michael Page,Digital Project Manager - International Leading Company,Soft_Skills,communication,1
Suntory Global Spirits,"Senior Marketing Manager SEA, TH & VN",Business,marketing,13
Suntory Global Spirits,"Senior Marketing Manager SEA, TH & VN",Business,strategies,2
Suntory Global Spirits,"Senior Marketing Manager SEA, TH & VN",Soft_Skills,strategic planning,1
Suntory Global Spirits,"Senior Marketing Manager SEA, TH & VN",Business,advertising,1
Suntory Global Spirits,"Senior Marketing Manager SEA, TH & VN",Soft_Skills,communication,2
Suntory Global Spirits,"Senior Marketing Manager SEA, TH & VN",Business,digital,1
Suntory Global Spirits,"Senior Marketing Manager SEA, TH & VN",Soft_Skills,creative,2
Suntory Global Spirits,"Senior Marketing Manager SEA, TH & VN",Analytics,optimization,1
Suntory Global Spirits,"Senior Marketing Manager SEA, TH & VN",Marketing,atl,1
Suntory Global Spirits,"Senior Marketing Manager SEA, TH & VN",Marketing,btl,1
Suntory Global Spirits,"Senior Marketing Manager SEA, TH & VN",Soft_Skills,communication skills,1
Zuellig Pharma Vietnam Ltd.,Compliance Manager,Business,marketing,3
Zuellig Pharma Vietnam Ltd.,Compliance Manager,Soft_Skills,leadership,1
Zuellig Pharma Vietnam Ltd.,Compliance Manager,Soft_Skills,communication,1
Zuellig Pharma Vietnam Ltd.,Compliance Manager,Business,strategic thinking,1
Kuehne+Nagel,Sea Logistics Business Development Manager,Business,business development,2
Kuehne+Nagel,Sea Logistics Business Development Manager,Soft_Skills,communication,1
Kuehne+Nagel,Sea Logistics Business Development Manager,Soft_Skills,conflict resolution,1
Kuehne+Nagel,Sea Logistics Business Development Manager,Soft_Skills,problem solving,1
Kuehne+Nagel,Sea Logistics Business Development Manager,Soft_Skills,time management,1
Kuehne+Nagel,Sea Logistics Business Development Manager,Soft_Skills,english,1
AnyMind Group,Influencer Management Senior Executive,Soft_Skills,creative,1
AnyMind Group,Influencer Management Senior Executive,Marketing,influencer marketing,1
AnyMind Group,Influencer Management Senior Executive,Business,marketing,1
AnyMind Group,Influencer Management Senior Executive,Business,digital,2
AnyMind Group,Influencer Management Senior Executive,Soft_Skills,english,1
AnyMind Group,Influencer Management Senior Executive,Soft_Skills,vietnamese,1
AnyMind Group,Influencer Management Senior Executive,Soft_Skills,communication,1
AnyMind Group,Influencer Management Senior Executive,Soft_Skills,communication skills,1
AnyMind Group,Influencer Management Senior Executive,Soft_Skills,leadership,1
AnyMind Group,Influencer Management Senior Executive,Business,advertising,1
Ferring Pharmaceuticals,HR & Admin Assistant,Business,inventory management,1
Ferring Pharmaceuticals,HR & Admin Assistant,Soft_Skills,communication,2
Ferring Pharmaceuticals,HR & Admin Assistant,Soft_Skills,communication skills,1
Ferring Pharmaceuticals,HR & Admin Assistant,Soft_Skills,english,1
Ferring Pharmaceuticals,HR & Admin Assistant,Soft_Skills,organizational,1
Ferring Pharmaceuticals,HR & Admin Assistant,Soft_Skills,time management,1
Ferring Pharmaceuticals,HR & Admin Assistant,Business,ms office,1
HEINEKEN Vietnam,Sustainability Executive – Partnerships,Soft_Skills,communication,4
HEINEKEN Vietnam,Sustainability Executive – Partnerships,Soft_Skills,initiative,1
HEINEKEN Vietnam,Sustainability Executive – Partnerships,Analytics,data driven,1
HEINEKEN Vietnam,Sustainability Executive – Partnerships,Soft_Skills,performance management,1
HEINEKEN Vietnam,Sustainability Executive – Partnerships,Soft_Skills,project management,1
HEINEKEN Vietnam,Sustainability Executive – Partnerships,Soft_Skills,ownership,1
CEVA Logistics,Accounting Intern,Soft_Skills,communication,1
Marou - Faiseurs de Chocolat,Marketing Executive,Soft_Skills,creative,2
Marou - Faiseurs de Chocolat,Marketing Executive,Business,marketing,21
Marou - Faiseurs de Chocolat,Marketing Executive,Marketing,social media marketing,2
Marou - Faiseurs de Chocolat,Marketing Executive,Marketing,increase brand awareness,1
Marou - Faiseurs de Chocolat,Marketing Executive,Soft_Skills,social media platforms,1
Marou - Faiseurs de Chocolat,Marketing Executive,Business,strategies,1
Marou - Faiseurs de Chocolat,Marketing Executive,Business,digital,2
Marou - Faiseurs de Chocolat,Marketing Executive,Business,advertising,2
Marou - Faiseurs de Chocolat,Marketing Executive,Marketing,influencer marketing,2
Marou - Faiseurs de Chocolat,Marketing Executive,Soft_Skills,english,1
Marou - Faiseurs de Chocolat,Marketing Executive,Soft_Skills,communication,1
Marou - Faiseurs de Chocolat,Marketing Executive,Soft_Skills,communication skills,1
Marou - Faiseurs de Chocolat,Marketing Executive,Marketing,digital marketing,1
UrBox - Digital Rewards & Loyalty Solution,Growth Leader or Growth Manager,Business,marketing,7
UrBox - Digital Rewards & Loyalty Solution,Growth Leader or Growth Manager,Soft_Skills,communication,3
UrBox - Digital Rewards & Loyalty Solution,Growth Leader or Growth Manager,DevOps,ui,2
UrBox - Digital Rewards & Loyalty Solution,Growth Leader or Growth Manager,DevOps,ux,2
UrBox - Digital Rewards & Loyalty Solution,Growth Leader or Growth Manager,Soft_Skills,team building,1
UrBox - Digital Rewards & Loyalty Solution,Growth Leader or Growth Manager,Soft_Skills,leadership,3
UrBox - Digital Rewards & Loyalty Solution,Growth Leader or Growth Manager,Marketing,market research,1
UrBox - Digital Rewards & Loyalty Solution,Growth Leader or Growth Manager,Marketing,campaign management,1
UrBox - Digital Rewards & Loyalty Solution,Growth Leader or Growth Manager,Soft_Skills,presentation,1
UrBox - Digital Rewards & Loyalty Solution,Growth Leader or Growth Manager,Soft_Skills,problem solving,1
UrBox - Digital Rewards & Loyalty Solution,Growth Leader or Growth Manager,Soft_Skills,project management,1
UrBox - Digital Rewards & Loyalty Solution,Growth Leader or Growth Manager,Soft_Skills,team management,1
Baker McKenzie,Junior or Mid-Level Associate in Employment & Labor Practice Group,Business,business development,1
Baker McKenzie,Junior or Mid-Level Associate in Employment & Labor Practice Group,Soft_Skills,vietnamese,2
RRecruiter,Recruitment Consultant/ Talent Acquision Specialist (Fresher/No Experience Required),WebD,client,1
RRecruiter,Recruitment Consultant/ Talent Acquision Specialist (Fresher/No Experience Required),Soft_Skills,social media platforms,1
RRecruiter,Recruitment Consultant/ Talent Acquision Specialist (Fresher/No Experience Required),Soft_Skills,english,1
BayWa r.e. APAC,"Senior Business Development Manager, Vietnam",Coding,r,5
BayWa r.e. APAC,"Senior Business Development Manager, Vietnam",Business,business development,5
BayWa r.e. APAC,"Senior Business Development Manager, Vietnam",Coding,c,4
BayWa r.e. APAC,"Senior Business Development Manager, Vietnam",WebD,client,3
BayWa r.e. APAC,"Senior Business Development Manager, Vietnam",Business,marketing,1
BayWa r.e. APAC,"Senior Business Development Manager, Vietnam",Soft_Skills,english,1
BayWa r.e. APAC,"Senior Business Development Manager, Vietnam",Soft_Skills,vietnamese,1
BayWa r.e. APAC,"Senior Business Development Manager, Vietnam",Soft_Skills,leadership,1
