Company/Candidate Name,Skill,Sub-skill
KTI Talent Indicator,Soft_Skills,documentation
KTI Talent Indicator,WebD,javascript
KTI Talent Indicator,WebD,api
KTI Talent Indicator,DevOps,nosql
KTI Talent Indicator,Soft_Skills,english
KTI Talent Indicator,Soft_Skills,communication
KTI Talent Indicator,Soft_Skills,interpersonal skills
KTI Talent Indicator,Soft_Skills,vietnamese
dentsu,Soft_Skills,creative
dentsu,Soft_Skills,ownership
dentsu,WebD,client
dentsu,Soft_Skills,project management
dentsu,Soft_Skills,leadership
dentsu,WebD,protocols
dentsu,Marketing,brand management
dentsu,Business,business development
dentsu,Business,advertising
dentsu,Business,marketing
dentsu,Business,digital
dentsu,Soft_Skills,communication
dentsu,Soft_Skills,presentation
TAM SON INTERNATIONAL JSC,Soft_Skills,presentation
TAM SON INTERNATIONAL JSC,Soft_Skills,performance management
TAM SON INTERNATIONAL JSC,Soft_Skills,communication
TAM SON INTERNATIONAL JSC,Soft_Skills,english
TAM SON INTERNATIONAL JSC,Analytics,excel
TAM SON INTERNATIONAL JSC,DevOps,powerpoint
TAM SON INTERNATIONAL JSC,Soft_Skills,communication skills
TAM SON INTERNATIONAL JSC,Soft_Skills,problem solving
TAM SON INTERNATIONAL JSC,Soft_Skills,time management
TAM SON INTERNATIONAL JSC,Soft_Skills,creative
Cognita Schools,Soft_Skills,communication
Cognita Schools,Soft_Skills,communication skills
Cognita Schools,Business,analytical skills
Cognita Schools,Business,strategies
Cognita Schools,Soft_Skills,leadership
Cognita Schools,Soft_Skills,problem solving
Cognita Schools,Soft_Skills,adaptability
Payoneer,Coding,go
Payoneer,Business,digital
Payoneer,Soft_Skills,performance management
Payoneer,Business,marketing
Payoneer,Soft_Skills,communication
Payoneer,Soft_Skills,communication skills
Payoneer,Business,direct sales
Payoneer,Business,business development
Payoneer,Soft_Skills,english
Payoneer,Soft_Skills,presentation
SAP,Coding,r
SAP,Soft_Skills,project management
SAP,Soft_Skills,creative
SAP,Soft_Skills,communication
SAP,Soft_Skills,vietnamese
SAP,Soft_Skills,english
SAP,Soft_Skills,presentation
SAP,Soft_Skills,leadership
SAP,Business,resource planning
SAP,Soft_Skills,flexible
Carlsberg Group,Business,strategies
Carlsberg Group,Soft_Skills,strategic planning
Carlsberg Group,Soft_Skills,communication
Carlsberg Group,Soft_Skills,leadership
Carlsberg Group,Business,marketing
Carlsberg Group,Soft_Skills,interpersonal skills
Carlsberg Group,Business,strategic thinking
Carlsberg Group,Soft_Skills,problem solving
AnyMind Group,WebD,client
AnyMind Group,Soft_Skills,creative
AnyMind Group,Business,marketing
AnyMind Group,Business,digital
AnyMind Group,Soft_Skills,english
AnyMind Group,Soft_Skills,vietnamese
AnyMind Group,Soft_Skills,communication
AnyMind Group,Soft_Skills,communication skills
AnyMind Group,Business,advertising
AnyMind Group,WebD,client
AnyMind Group,Soft_Skills,creative
AnyMind Group,Soft_Skills,vietnamese
AnyMind Group,Business,digital
AnyMind Group,Marketing,digital marketing
AnyMind Group,Business,marketing
AnyMind Group,Marketing,influencer marketing
AnyMind Group,Soft_Skills,documentation
AnyMind Group,DevOps,ms word
AnyMind Group,Analytics,excel
AnyMind Group,DevOps,powerpoint
AnyMind Group,Soft_Skills,organizational
AnyMind Group,Soft_Skills,communication
AnyMind Group,Soft_Skills,communication skills
AnyMind Group,Business,advertising
Knight Frank,Business,marketing
Knight Frank,Analytics,excel
Knight Frank,Soft_Skills,english
Knight Frank,Soft_Skills,vietnamese
Knight Frank,Soft_Skills,communication
Accenture,DevOps,software development
Accenture,Soft_Skills,documentation
Accenture,DevOps,devops
Accenture,WebD,html
Accenture,WebD,css
Accenture,WebD,javascript
Accenture,Soft_Skills,communication
Accenture,Soft_Skills,problem solving
Accenture,WebD,react
Accenture,DevOps,docker
Amway Vietnam,Business,strategies
Amway Vietnam,Soft_Skills,leadership
Amway Vietnam,Soft_Skills,team management
Amway Vietnam,Soft_Skills,people management
Amway Vietnam,Business,sales management
Amway Vietnam,Analytics,data analysis
Amway Vietnam,Soft_Skills,communication
Amway Vietnam,Soft_Skills,communication skills
Amway Vietnam,Soft_Skills,vietnamese
Amway Vietnam,Soft_Skills,english
Amway Vietnam,Soft_Skills,presentation
Amway Vietnam,Soft_Skills,interpersonal skills
Katalon,DevOps,devops
Katalon,Analytics,data analysis
Katalon,Soft_Skills,dashboards
Katalon,Maths,statistics
Katalon,Coding,sql
Katalon,Coding,python
Katalon,Coding,r
Katalon,Analytics,data visualization
Katalon,Business,tableau
Katalon,Soft_Skills,problem solving
Katalon,Soft_Skills,communication
Katalon,Soft_Skills,communication skills
Katalon,Business,marketing
Katalon,Soft_Skills,flexible
Zalo,WebD,client
Zalo,Soft_Skills,communication
Zalo,Soft_Skills,negotiation skills
Zalo,Soft_Skills,english
KTI Talent Indicator,Analytics,business intelligence
KTI Talent Indicator,Analytics,data driven
KTI Talent Indicator,Soft_Skills,problem solving
KTI Talent Indicator,Soft_Skills,communication
KTI Talent Indicator,Soft_Skills,english
KTI Talent Indicator,Soft_Skills,flexible
Trane Technologies,Coding,go
L’OCCITANE Group,Soft_Skills,performance management
L’OCCITANE Group,Soft_Skills,communication
L’OCCITANE Group,Business,strategies
L’OCCITANE Group,Soft_Skills,critical thinking
L’OCCITANE Group,Soft_Skills,initiative
L’OCCITANE Group,Business,ms office
L’OCCITANE Group,Analytics,excel
L’OCCITANE Group,Business,tableau
L’OCCITANE Group,Soft_Skills,presentation
L’OCCITANE Group,Soft_Skills,vietnamese
L’OCCITANE Group,Soft_Skills,english
Crypto.com,Coding,swift
Crypto.com,Coding,c
Crypto.com,DevOps,ui
Crypto.com,Soft_Skills,problem solving
Crypto.com,Soft_Skills,communication
Crypto.com,Business,digital
Dextra Transport,Business,business development
Dextra Transport,Soft_Skills,communication
Dextra Transport,Soft_Skills,leadership
Dextra Transport,Soft_Skills,english
Dextra Transport,Soft_Skills,vietnamese
Uni-Fuels,Soft_Skills,negotiation skills
Uni-Fuels,Soft_Skills,english
Uni-Fuels,Soft_Skills,vietnamese
Uni-Fuels,WebD,client
Uni-Fuels,Soft_Skills,adaptability
Uni-Fuels,Business,business development
HEINEKEN Vietnam,Soft_Skills,team building
HEINEKEN Vietnam,Soft_Skills,dashboards
HEINEKEN Vietnam,Marketing,btl
HEINEKEN Vietnam,Soft_Skills,problem solving
HEINEKEN Vietnam,Soft_Skills,leadership
HEINEKEN Vietnam,Soft_Skills,project management
HEINEKEN Vietnam,Business,digital
HEINEKEN Vietnam,Analytics,excel
AkzoNobel,Marketing,market research
AkzoNobel,Business,business plan
AkzoNobel,Marketing,loyalty program
AkzoNobel,Soft_Skills,communication
AkzoNobel,Business,marketing
AkzoNobel,Soft_Skills,english
AkzoNobel,DevOps,powerpoint
AkzoNobel,Analytics,excel
AkzoNobel,Soft_Skills,leadership
AkzoNobel,Soft_Skills,communication skills
Evoto AI,Soft_Skills,communication
Evoto AI,Soft_Skills,negotiation skills
Coca-Cola Beverages Vietnam,Soft_Skills,leadership
Coca-Cola Beverages Vietnam,Business,digital
Coca-Cola Beverages Vietnam,Soft_Skills,project management
Coca-Cola Beverages Vietnam,Soft_Skills,problem solving
Coca-Cola Beverages Vietnam,Soft_Skills,organizational
Coca-Cola Beverages Vietnam,Soft_Skills,english
Coca-Cola Beverages Vietnam,Soft_Skills,team building
Coca-Cola Beverages Vietnam,Soft_Skills,communication
Coca-Cola Beverages Vietnam,Soft_Skills,presentation
Coca-Cola Beverages Vietnam,WebD,html
Lita Global,Soft_Skills,negotiation skills
Lita Global,Marketing,influencer marketing
Lita Global,Business,marketing
Lita Global,Soft_Skills,vietnamese
Lita Global,Soft_Skills,english
Lita Global,Soft_Skills,social media platforms
Lita Global,Soft_Skills,communication
Lita Global,Soft_Skills,interpersonal skills
Lita Global,Soft_Skills,creative
Lita Global,Business,creative thinking
Lita Global,Soft_Skills,organizational
Lita Global,Soft_Skills,project management
KTI Talent Indicator,WebD,client
KTI Talent Indicator,Business,strategies
KTI Talent Indicator,ML/AI,regression
KTI Talent Indicator,Soft_Skills,documentation
KTI Talent Indicator,Soft_Skills,leadership
KTI Talent Indicator,Soft_Skills,problem solving
KTI Talent Indicator,Soft_Skills,communication
KTI Talent Indicator,Soft_Skills,english
KTI Talent Indicator,Soft_Skills,vietnamese
Ninja Van,Analytics,data driven
Ninja Van,Coding,sql
Ninja Van,DevOps,metabase
Ninja Van,Soft_Skills,team building
Ninja Van,Soft_Skills,team leader
QIMA,WebD,client
QIMA,Business,business development
QIMA,Soft_Skills,communication
QIMA,Soft_Skills,communication skills
QIMA,Business,supply chain
QIMA,Business,digital
QIMA,Prod_mgmt.,product testing
QIMA,Soft_Skills,english
QIMA,Soft_Skills,vietnamese
PepsiCo,Business,analytical skills
PepsiCo,Soft_Skills,interpersonal skills
PepsiCo,Soft_Skills,english
PepsiCo,Soft_Skills,vietnamese
PepsiCo,Soft_Skills,time management
PepsiCo,Soft_Skills,organizational
MoMo (M_Service),Business,growth strategy
MoMo (M_Service),Business,marketing
MoMo (M_Service),Soft_Skills,communication
MoMo (M_Service),Soft_Skills,creative
MoMo (M_Service),Soft_Skills,project management
MoMo (M_Service),Soft_Skills,flexible
Suntory PepsiCo Vietnam Beverage,Business,marketing
Suntory PepsiCo Vietnam Beverage,Soft_Skills,communication
Suntory PepsiCo Vietnam Beverage,Marketing,communication strategy
Suntory PepsiCo Vietnam Beverage,Marketing,market research
Suntory PepsiCo Vietnam Beverage,Soft_Skills,project management
Suntory PepsiCo Vietnam Beverage,Analytics,data analysis
Suntory PepsiCo Vietnam Beverage,Soft_Skills,flexible
VF Corporation,Business,strategies
VF Corporation,Business,digital
VF Corporation,Soft_Skills,communication
VF Corporation,Soft_Skills,communication skills
VF Corporation,Soft_Skills,english
Suntory Global Spirits,Business,strategies
Suntory Global Spirits,Business,marketing
Suntory Global Spirits,Soft_Skills,creative
Suntory Global Spirits,Marketing,brand management
Suntory Global Spirits,Business,digital
Suntory Global Spirits,Marketing,digital marketing
Suntory Global Spirits,Soft_Skills,organizational
Suntory Global Spirits,Soft_Skills,communication
Suntory Global Spirits,Soft_Skills,communication skills
RMIT University,Business,digital
RMIT University,Soft_Skills,strategic planning
RMIT University,Soft_Skills,communication
RMIT University,Soft_Skills,communication skills
RMIT University,Soft_Skills,english
Chợ Tốt,Business,business plan
Chợ Tốt,Soft_Skills,communication
Chợ Tốt,Soft_Skills,presentation
Chợ Tốt,Soft_Skills,negotiation skills
Chợ Tốt,Soft_Skills,english
Chợ Tốt,Soft_Skills,team building
AnyMind Group,Soft_Skills,creative
AnyMind Group,Soft_Skills,leadership
AnyMind Group,Business,marketing
AnyMind Group,Soft_Skills,communication
AnyMind Group,Marketing,influencer marketing
AnyMind Group,Business,digital
AnyMind Group,Soft_Skills,english
AnyMind Group,Soft_Skills,vietnamese
AnyMind Group,WebD,client
AnyMind Group,Business,advertising
GMEELAN,Soft_Skills,vietnamese
GMEELAN,Soft_Skills,english
GMEELAN,Soft_Skills,communication
Dezan Shira & Associates,Analytics,business intelligence
Dezan Shira & Associates,Marketing,market research
Dezan Shira & Associates,DevOps,databases
Dezan Shira & Associates,Business,marketing
Dezan Shira & Associates,Business,business development
Dezan Shira & Associates,Soft_Skills,communication
Dezan Shira & Associates,Soft_Skills,english
Dezan Shira & Associates,Soft_Skills,vietnamese
Dezan Shira & Associates,Analytics,excel
Dezan Shira & Associates,DevOps,powerpoint
Dezan Shira & Associates,Soft_Skills,communication skills
Grab,Soft_Skills,organizational
Grab,Prod_mgmt.,user research
Grab,Business,marketing
Grab,Coding,go
Grab,DevOps,software development
Grab,Soft_Skills,problem solving
Grab,Analytics,data driven
Grab,Analytics,data engineering
Axon,Soft_Skills,ownership
Axon,Business,digital
Axon,Soft_Skills,initiative
Axon,Soft_Skills,leadership
Axon,DevOps,devops
Axon,Prod_mgmt.,agile methodologies
Axon,Soft_Skills,communication
Axon,Soft_Skills,presentation
Axon,Soft_Skills,interpersonal skills
Axon,Soft_Skills,problem solving
Axon,Soft_Skills,flexible
Simpson Strong-Tie,Soft_Skills,customer focused
Simpson Strong-Tie,Prod_mgmt.,customer focused
Simpson Strong-Tie,Soft_Skills,organizational
Simpson Strong-Tie,Soft_Skills,creative
Simpson Strong-Tie,Business,creative thinking
Simpson Strong-Tie,Soft_Skills,people focused
Simpson Strong-Tie,Coding,c
Simpson Strong-Tie,WebD,asp
Simpson Strong-Tie,Coding,r
Simpson Strong-Tie,WebD,api
Simpson Strong-Tie,Coding,sql
Simpson Strong-Tie,WebD,server
Simpson Strong-Tie,DevOps,azure
Simpson Strong-Tie,DevOps,aws
Simpson Strong-Tie,WebD,protocols
Simpson Strong-Tie,DevOps,docker
Simpson Strong-Tie,DevOps,devops
Simpson Strong-Tie,Soft_Skills,problem solving
Simpson Strong-Tie,Business,analytical skills
Simpson Strong-Tie,Soft_Skills,communication
Simpson Strong-Tie,Soft_Skills,english
Simpson Strong-Tie,DevOps,software development
Simpson Strong-Tie,Soft_Skills,leadership
Simpson Strong-Tie,Soft_Skills,team building
Simpson Strong-Tie,Soft_Skills,team work
PUMA Group,Soft_Skills,flexible
PUMA Group,Business,digital
PUMA Group,Soft_Skills,documentation
PUMA Group,Soft_Skills,communication
PUMA Group,Coding,python
PUMA Group,DevOps,vba
PUMA Group,Soft_Skills,problem solving
PUMA Group,Prod_mgmt.,product lifecycle management
PUMA Group,Business,resource planning
PUMA Group,Soft_Skills,project management
PUMA Group,DevOps,software development
PUMA Group,DevOps,powerbi
PUMA Group,Business,tableau
PUMA Group,Soft_Skills,presentation
Gucci,Soft_Skills,communication
Gucci,Soft_Skills,communication skills
Gucci,Soft_Skills,vietnamese
Gucci,Soft_Skills,adaptability
NMDC Group,Soft_Skills,english
NMDC Group,Soft_Skills,communication
NMDC Group,Soft_Skills,communication skills
Fluke Corporation,Business,marketing
Fluke Corporation,Coding,go
Fluke Corporation,Soft_Skills,creative
Fluke Corporation,Soft_Skills,communication
Fluke Corporation,Soft_Skills,presentation
Fluke Corporation,Soft_Skills,time management
Fluke Corporation,Soft_Skills,organizational
Fluke Corporation,Prod_mgmt.,product design
Fluke Corporation,Analytics,data driven
Sun Life,Soft_Skills,project management
Sun Life,WebD,client
Sun Life,Business,resource planning
Sun Life,DevOps,software development
Sun Life,Business,sdlc
Sun Life,Soft_Skills,organizational
Sun Life,Soft_Skills,communication
Sun Life,Soft_Skills,communication skills
Sun Life,Soft_Skills,problem solving
Sun Life,Coding,java
Noventiq,Business,digital
Noventiq,Business,marketing
Noventiq,WebD,client
Noventiq,Soft_Skills,communication
Noventiq,Soft_Skills,communication skills
Noventiq,Soft_Skills,flexible
Noventiq,Soft_Skills,english
Hasaki.vn,Business,marketing
Hasaki.vn,Soft_Skills,english
Hasaki.vn,Soft_Skills,communication
Hasaki.vn,Soft_Skills,negotiation skills
KTI Talent Indicator,Soft_Skills,documentation
KTI Talent Indicator,DevOps,ui
KTI Talent Indicator,DevOps,ux
KTI Talent Indicator,Soft_Skills,english
KTI Talent Indicator,Soft_Skills,problem solving
KTI Talent Indicator,Soft_Skills,communication
KTI Talent Indicator,Soft_Skills,project management
KTI Talent Indicator,Soft_Skills,flexible
KTI Talent Indicator,Soft_Skills,team building
BStar Solutions - Galaxy Holdings,Coding,c
BStar Solutions - Galaxy Holdings,WebD,html
BStar Solutions - Galaxy Holdings,WebD,javascript
BStar Solutions - Galaxy Holdings,WebD,asp
BStar Solutions - Galaxy Holdings,Coding,sql
BStar Solutions - Galaxy Holdings,WebD,server
BStar Solutions - Galaxy Holdings,Soft_Skills,team work
Simpson Strong-Tie Vietnam,Soft_Skills,creative
Simpson Strong-Tie Vietnam,Business,creative thinking
Simpson Strong-Tie Vietnam,Soft_Skills,people focused
